Temperature (C),Pressure (millibars),Humidity,Wind Speed (km/h),Apparent Temperature (C)
-3.838888889,1029.26,0.85,4.8783,-5.855555556
-2.777777778,1029.2,0.71,1.61,-2.777777778
-2.222222222,1028.7,0.69,8.05,-5.344444444
-2.255555556,1028.18,0.75,4.1377,-2.255555556
-2.777777778,1027.7,0.71,4.83,-2.777777778
-2.777777778,1027.6,0.78,3.22,-2.777777778
-3.855555556,1027.47,0.83,3.1073,-3.855555556
-5,1027.3,0.84,3.22,-5
-3.888888889,1027.1,0.78,3.22,-3.888888889
-6.038888889,1026.87,0.88,2.8658,-6.038888889
-7.222222222,1026.7,0.88,4.83,-7.222222222
-7.777777778,1026.4,0.88,6.44,-11.16111111
-8.4,1026.19,0.92,5.9892,-11.65555556
-8.333333333,1026,0.92,3.22,-8.333333333
2.222222222,1017,0.82,20.93,-2.544444444
0.777777778,1019.01,0.8,11.0446,-2.622222222
1.666666667,1017.6,0.82,20.93,-3.244444444
1.666666667,1018.1,0.82,17.71,-2.788888889
1.144444444,1018.3,0.84,14.5705,-2.905555556
1.111111111,1018.3,0.85,16.1,-3.216666667
1.111111111,1018.5,0.85,16.1,-3.216666667
1.061111111,1019.03,0.8,16.1161,-3.288888889
1.111111111,1019.6,0.78,14.49,-2.933333333
1.111111111,1019.8,0.85,16.1,-3.216666667
2.133333333,1020.03,0.79,21.8316,-2.766666667
2.777777778,1020,0.76,25.76,-2.405555556
2.777777778,1019.6,0.76,25.76,-2.405555556
2.866666667,1018.97,0.8,24.8423,-2.194444444
2.777777778,1018.9,0.76,24.15,-2.227777778
3.888888889,1019.2,0.7,14.49,0.477777778
2.866666667,1019.41,0.7,13.363,-0.577777778
2.222222222,1019.7,0.72,11.27,-0.933333333
0,1020.2,0.85,11.27,-3.611111111
1.2,1020.16,0.77,11.8335,-2.294444444
1.111111111,1020,0.78,11.27,-2.272222222
0.555555556,1019.9,0.82,11.27,-2.944444444
0.605555556,1020.03,0.81,11.1251,-2.844444444
0.555555556,1020,0.82,14.49,-3.616666667
0.555555556,1019.6,0.82,11.27,-2.944444444
-0.333333333,1017.28,0.93,3.8157,-0.333333333
0.555555556,1019.1,0.78,11.27,-2.944444444
0,1018.9,0.82,6.44,-2.177777778
0.522222222,1018.9,0.72,11.3666,-3.011111111
0,1018.6,0.82,9.66,-3.205555556
0,1018.5,0.75,11.27,-3.611111111
-0.888888889,1018.81,0.8,11.1734,-4.655555556
-1.111111111,1018.7,0.81,14.49,-5.666666667
0,1018.7,0.75,9.66,-3.205555556
1.161111111,1018.48,0.76,10.8192,-2.105555556
2.222222222,1018.3,0.59,12.88,-1.266666667
2.777777778,1017.9,0.61,11.27,-0.266666667
2.744444444,1017.58,0.56,12.4936,-0.561111111
2.222222222,1017.2,0.54,11.27,-0.933333333
2.222222222,1017.1,0.64,4.83,2.222222222
2.255555556,1017.27,0.62,4.2021,2.255555556
1.111111111,1017.5,0.69,3.22,1.111111111
1.111111111,1017.5,0.69,3.22,1.111111111
0.122222222,1017.48,0.76,1.7388,0.122222222
0,1017.4,0.82,8.05,-2.733333333
0.555555556,1017.4,0.75,3.22,0.555555556
0.033333333,1017.55,0.92,6.5527,-2.183333333
0,1017.5,0.92,6.44,-2.177777778
-10,1025.7,0.88,3.22,-10
-6.316666667,1020.53,0.85,13.3952,-11.79444444
-11.11111111,1024.7,0.87,3.22,-11.11111111
-11.66666667,1024.3,0.87,3.22,-11.66666667
-9.983333333,1023.64,0.89,6.44,-13.71111111
-10,1023.1,0.92,0,-10
-11.11111111,1022.9,0.91,4.83,-11.11111111
-12.05,1023.18,0.88,0.4347,-12.05
-12.22222222,1023.1,0.87,4.83,-12.22222222
-11.11111111,1023,0.91,4.83,-11.11111111
-9.5,1023.26,0.92,5.0393,-12.36666667
-7.777777778,1022.8,0.92,4.83,-7.777777778
-5,1021.7,0.92,9.66,-9.161111111
-4.894444444,1020.72,0.9,9.7566,-9.066666667
-2.777777778,1020.2,0.71,4.83,-2.777777778
-2.777777778,1020,0.68,8.05,-6
-4.827777778,1019.96,0.8,8.4203,-8.538888889
-7.222222222,1020,0.96,1.61,-7.222222222
-7.222222222,1019.8,0.88,12.88,-12.76666667
-6.177777778,1020.12,0.83,16.1161,-12.26111111
-6.111111111,1020.2,0.88,12.88,-11.41666667
-6.111111111,1020.2,0.84,14.49,-11.81111111
-5.694444444,1019.99,0.85,17.2109,-11.87777778
-5.555555556,1020.2,0.81,14.49,-11.12777778
-5.555555556,1019.9,0.81,14.49,-11.12777778
-8.005555556,1021.18,0.92,2.9463,-8.005555556
-5.555555556,1019.3,0.84,14.49,-11.12777778
-6.111111111,1019.2,0.84,14.49,-11.81111111
-6.577777778,1019.12,0.84,12.075,-11.77222222
-7.222222222,1018.9,0.88,11.27,-12.31666667
-7.222222222,1018.9,0.88,11.27,-12.31666667
-7.255555556,1019.11,0.81,11.1734,-12.33333333
-7.222222222,1019.2,0.88,14.49,-13.17777778
-6.111111111,1019.7,0.81,14.49,-11.81111111
-5.122222222,1020.32,0.82,13.1376,-10.27222222
-5,1020.2,0.81,11.27,-9.638888889
-3.888888889,1019.7,0.74,11.27,-8.3
-3.994444444,1019.33,0.78,12.6385,-8.777777778
-3.888888889,1018.9,0.78,8.05,-7.305555556
-5,1019.2,0.84,3.22,-5
-4.983333333,1019.49,0.84,5.5062,-7.488888889
-6.111111111,1019.2,0.88,3.22,-6.111111111
-6.111111111,1019.6,0.88,4.83,-6.111111111
-6.127777778,1020.01,0.88,4.0572,-6.127777778
-6.111111111,1020.3,0.88,3.22,-6.111111111
-6.666666667,1020.6,0.88,6.44,-9.877777778
-7.688888889,1021.11,0.89,4.3953,-7.688888889
-8.333333333,1021.6,0.92,11.27,-13.65555556
-8.333333333,1021.6,0.92,11.27,-13.65555556
-7.777777778,1023.59,0.92,0.7245,-7.777777778
-8.333333333,1021.6,0.92,11.27,-13.65555556
-7.777777778,1021.7,0.92,11.27,-12.98888889
-7.933333333,1022.03,0.92,10.9158,-13.06666667
-7.777777778,1022.1,0.92,9.66,-12.46666667
-7.777777778,1022.5,0.84,9.66,-12.46666667
-7.983333333,1022.84,0.92,9.3863,-12.61666667
-7.777777778,1023.4,0.92,4.83,-7.777777778
-6.111111111,1023.9,0.88,9.66,-10.48333333
-5.122222222,1024.24,0.85,11.2539,-9.777777778
-3.888888889,1024.3,0.78,9.66,-7.838888889
-2.777777778,1023.8,0.71,3.22,-2.777777778
-2.811111111,1023.69,0.79,4.3953,-2.811111111
-2.777777778,1023.5,0.78,3.22,-2.777777778
-2.777777778,1023.6,0.78,4.83,-2.777777778
-2.883333333,1023.84,0.79,3.5903,-2.883333333
-5,1024,0.84,0,-5
-6.111111111,1024.3,0.88,3.22,-6.111111111
-7.116666667,1024.43,0.95,0.9982,-7.116666667
-8.888888889,1024.3,0.84,0,-8.888888889
-10,1024.5,0.92,3.22,-10
-9.238888889,1024.22,0.92,1.932,-9.238888889
-10,1024.1,0.92,3.22,-10
-8.888888889,1024,0.92,6.44,-12.45
-5.711111111,1023.33,0.85,10.6421,-10.31111111
-7.777777778,1024.1,0.92,0,-7.777777778
-7.777777778,1023.8,0.92,0,-7.777777778
-7.483333333,1023.67,0.92,2.8497,-7.483333333
-7.222222222,1023.3,0.88,1.61,-7.222222222
-7.222222222,1023,0.96,1.61,-7.222222222
-7.205555556,1023.1,0.96,1.1431,-7.205555556
-7.222222222,1023.1,0.96,3.22,-7.222222222
-6.111111111,1023.1,0.92,3.22,-6.111111111
-6.061111111,1023.37,0.92,4.5563,-6.061111111
-5,1023,0.92,8.05,-8.611111111
-5,1022,0.92,12.88,-10.06111111
-4.966666667,1021.47,0.86,12.4292,-9.905555556
-3.888888889,1021.1,0.78,9.66,-7.838888889
-3.888888889,1020.9,0.78,11.27,-8.3
-4.933333333,1021.12,0.85,11.109,-9.511111111
-5,1021.3,0.84,12.88,-10.06111111
-5,1021.5,0.84,11.27,-9.638888889
-4.966666667,1021.47,0.84,11.0285,-9.527777778
-5,1021.8,0.84,12.88,-10.06111111
-5,1022.1,0.84,11.27,-9.638888889
-5,1022.27,0.85,6.6976,-8.066666667
-5,1022.7,0.84,11.27,-9.638888889
-5,1022.8,0.84,14.49,-10.44444444
-11.04444444,1035.07,0.87,4.2826,-11.04444444
-4.444444444,1023.7,0.77,11.27,-8.966666667
-5,1023.6,0.84,3.22,-5
-4.911111111,1024.37,0.81,6.0053,-7.655555556
-5,1024.6,0.81,8.05,-8.611111111
-5,1025.4,0.81,14.49,-10.44444444
-4.911111111,1025.97,0.81,13.846,-10.19444444
-5,1027.1,0.81,14.49,-10.44444444
-6.111111111,1028.3,0.81,14.49,-11.81111111
-4.877777778,1030.06,0.74,12.88,-9.916666667
-3.888888889,1030.5,0.68,12.88,-8.711111111
-2.777777778,1030.9,0.68,9.66,-6.511111111
-2.188888889,1031.23,0.68,6.3273,-4.661111111
-2.222222222,1031.5,0.66,9.66,-5.85
-2.222222222,1032.2,0.66,3.22,-2.222222222
-2.705555556,1032.82,0.63,8.05,-5.916666667
-5,1033.6,0.74,9.66,-9.161111111
-6.111111111,1034.5,0.81,4.83,-6.111111111
-8.472222222,1035.44,0.83,4.7012,-8.472222222
-8.888888889,1036.1,0.84,0,-8.888888889
-9.444444444,1037,0.88,0,-9.444444444
-10.27777778,1037.34,0.91,3.4293,-10.27777778
-10.55555556,1037.7,0.87,3.22,-10.55555556
-10,1037.2,0.92,3.22,-10
-13.87222222,1034.47,0.87,6.6332,-18.31666667
-12.22222222,1037.6,0.87,3.22,-12.22222222
-12.22222222,1037.5,0.87,3.22,-12.22222222
-12.17222222,1037.57,0.88,3.7996,-12.17222222
-15,1037.3,0.83,3.22,-15
-12.77777778,1037.3,0.91,0,-12.77777778
-12.72777778,1037.53,0.84,2.576,-12.72777778
-12.22222222,1038.1,0.87,3.22,-12.22222222
-11.11111111,1038.2,0.87,0,-11.11111111
-8.138888889,1038.1,0.92,6.8586,-11.78333333
-7.777777778,1037.7,0.92,11.27,-12.98888889
-7.222222222,1037.4,0.88,3.22,-7.222222222
-5.05,1036.37,0.76,4.3953,-5.05
-5,1035.9,0.81,4.83,-5
-5,1035.4,0.74,3.22,-5
-6.894444444,1034.93,0.88,3.1717,-6.894444444
-8.888888889,1034.6,0.92,0,-8.888888889
-8.888888889,1034.6,0.92,1.61,-8.888888889
-8.905555556,1034.54,0.85,4.1699,-8.905555556
-11.11111111,1034.5,0.91,0,-11.11111111
-10.55555556,1034.5,0.87,3.22,-10.55555556
-11.03888889,1034.46,0.88,3.7191,-11.03888889
-11.11111111,1034.3,0.87,3.22,-11.11111111
18.88888889,1016.3,0.97,3.22,18.88888889
17.22222222,1016.6,0.97,0,17.22222222
17.91666667,1017.52,0.97,4.0733,17.91666667
17.77777778,1016.7,0.97,0,17.77777778
17.77777778,1016.7,0.97,3.22,17.77777778
17.79444444,1016.77,0.97,5.4418,17.79444444
20,1016.9,0.87,3.22,20
21.11111111,1016.9,0.87,8.05,21.11111111
22.39444444,1017.31,0.76,7.3899,22.39444444
23.88888889,1017.5,0.66,9.66,23.88888889
25,1017.6,0.62,8.05,25
27,1017.73,0.61,3.7191,28.12222222
27.77777778,1017.4,0.53,8.05,28.46111111
27.77777778,1017.2,0.53,8.05,28.46111111
27.79444444,1016.75,0.49,12.6385,28.16666667
26.11111111,1016.3,0.6,11.27,26.11111111
25,1016,0.74,4.83,25
22.31111111,1015.87,0.66,16.1966,22.31111111
20,1017.1,0.87,4.83,20
21.11111111,1016.1,0.87,4.83,21.11111111
21.21666667,1016.56,0.87,1.9481,21.21666667
20,1017.3,0.87,1.61,20
19.44444444,1017.4,0.93,0,19.44444444
19.02777778,1017.52,0.93,5.1037,19.02777778
16.66666667,1014.8,0.72,14.49,16.66666667
15.55555556,1014.8,0.78,6.44,15.55555556
14.78888889,1014.36,0.89,9.9659,14.78888889
13.88888889,1014.4,0.86,6.44,13.88888889
15,1014.2,0.8,6.44,15
14.04444444,1014.38,0.83,6.2629,14.04444444
15,1014.2,0.87,3.22,15
17.22222222,1014,0.81,4.83,17.22222222
17.72777778,1014.27,0.74,5.1359,17.72777778
20,1014.4,0.61,8.05,20
22.22222222,1014.2,0.55,9.66,22.22222222
23,1014.09,0.52,9.821,23
25,1013.8,0.39,8.05,25
26.11111111,1013.1,0.36,8.05,26.11111111
26.14444444,1012.43,0.36,9.4346,26.14444444
26.11111111,1012,0.42,11.27,26.11111111
27.22222222,1011.2,0.34,3.22,26.73333333
27.1,1010.94,0.32,7.6958,26.57777778
25,1010.7,0.42,9.66,25
23.88888889,1010.7,0.48,11.27,23.88888889
20.71111111,1011.71,0.53,22.4112,20.71111111
17.22222222,1013.1,0.72,22.54,17.22222222
15.55555556,1013.3,0.81,25.76,15.55555556
15.12222222,1013.47,0.8,17.1626,15.12222222
14.44444444,1014.2,0.9,6.44,14.44444444
14.44444444,1013.8,0.93,14.49,14.44444444
14.89444444,1014.7,0.76,10.6582,14.89444444
13.88888889,1014.6,0.93,11.27,13.88888889
13.88888889,1014.9,0.9,6.44,13.88888889
13.45555556,1014.67,0.93,7.3255,13.45555556
13.88888889,1014.8,0.93,3.22,13.88888889
16.11111111,1014.9,0.81,9.66,16.11111111
16.87777778,1014.99,0.77,14.329,16.87777778
17.77777778,1014.9,0.73,14.49,17.77777778
20,1014.8,0.57,17.71,20
21.89444444,1014.89,0.5,16.7118,21.89444444
22.77777778,1014.4,0.44,17.71,22.77777778
22.77777778,1014.4,0.44,14.49,22.77777778
23.71666667,1014.21,0.38,14.3612,23.71666667
22.77777778,1014,0.41,14.49,22.77777778
22.77777778,1013.8,0.41,14.49,22.77777778
23.8,1013.71,0.38,14.6027,23.8
22.77777778,1013.5,0.44,16.1,22.77777778
22.22222222,1013.5,0.49,11.27,22.22222222
20.22222222,1014.23,0.58,9.9176,20.22222222
20,1014.3,0.57,12.88,20
18.88888889,1014.5,0.61,11.27,18.88888889
17.67222222,1014.74,0.61,11.2056,17.67222222
16.66666667,1014.8,0.65,11.27,16.66666667
15.55555556,1014.7,0.7,11.27,15.55555556
14.13333333,1015.17,0.76,7.084,14.13333333
15,1014.6,0.67,14.49,15
13.88888889,0,0.72,12.88,13.88888889
13.3,1014.83,0.77,11.27,13.3
13.88888889,1015.1,0.72,12.88,13.88888889
16.11111111,1015.2,0.62,16.1,16.11111111
18.75,1015.36,0.56,17.2753,18.75
21.11111111,1015.1,0.46,22.54,21.11111111
22.22222222,1015,0.43,20.93,22.22222222
22.72777778,1014.92,0.37,23.6026,22.72777778
23.88888889,1014.4,0.38,14.49,23.88888889
25,1013.9,0.3,20.93,25
23.95555556,1013.92,0.32,25.7117,23.95555556
25,1013.5,0.3,22.54,25
25,1013.5,0.3,17.71,25
25.03333333,1013.52,0.31,23.2323,25.03333333
25,1013.4,0.32,14.49,25
23.88888889,1013.8,0.36,17.71,23.88888889
22.32777778,1013.91,0.42,10.948,22.32777778
17.22222222,1014.3,0.67,9.66,17.22222222
16.66666667,1014.6,0.7,11.27,16.66666667
16.43888889,1014.76,0.7,6.8264,16.43888889
15,1015,0.75,6.44,15
14.44444444,1015.1,0.77,6.44,14.44444444
16.12777778,1016.53,0.87,8.6457,16.12777778
13.88888889,1015.3,0.75,3.22,13.88888889
12.77777778,1015.2,0.83,3.22,12.77777778
12.55,1015.63,0.83,6.1502,12.55
15,1015.9,0.83,0,15
18.88888889,1015.9,0.65,0,18.88888889
20.92222222,1016.19,0.59,3.2522,20.92222222
23.88888889,1016.1,0.48,8.05,23.88888889
25,1016.1,0.39,11.27,25
25.01666667,1016.08,0.42,8.1949,25.01666667
27.22222222,1015.9,0.37,9.66,26.87222222
27.22222222,1015.5,0.39,12.88,26.97777778
27.20555556,1015.2,0.39,10.4811,26.98333333
27.77777778,1015.1,0.43,11.27,27.67222222
28.88888889,1014.7,0.37,16.1,28.25
27.68888889,1014.83,0.43,16.7279,27.57777778
27.77777778,1014.7,0.43,14.49,27.67222222
27.22222222,1014.9,0.44,16.1,27.25555556
25.22222222,1015.07,0.52,8.2271,25.22222222
21.11111111,1015.5,0.68,9.66,21.11111111
20.55555556,1015.9,0.71,6.44,20.55555556
19.18333333,1016.24,0.75,6.44,19.18333333
17.77777778,1016.6,0.81,0,17.77777778
16.66666667,1016.8,0.87,3.22,16.66666667
20.22777778,1018,0.81,2.898,20.22777778
15.55555556,1016.7,0.9,0,15.55555556
15,1016.3,0.9,3.22,15
15.32777778,1016.59,0.9,3.1395,15.32777778
17.77777778,1016.6,0.9,1.61,17.77777778
22.77777778,1016.7,0.71,0,22.77777778
24.67222222,1016.79,0.6,3.22,24.67222222
27.22222222,1016.9,0.54,8.05,27.91111111
27.77777778,1017.4,0.46,9.66,27.88888889
28.8,1017.27,0.46,9.3058,28.95555556
30,1017.1,0.4,11.27,29.68888889
31.11111111,1016.8,0.41,12.88,31.20555556
31.02222222,1016.56,0.4,8.9033,30.96111111
32.22222222,1016.3,0.35,11.27,31.75555556
31.11111111,1016,0.35,11.27,30.38333333
32.17222222,1015.83,0.33,11.5437,31.41666667
31.11111111,1015.8,0.38,11.27,30.77222222
30,1015.9,0.43,11.27,30.05
27.93333333,1016.01,0.52,7.889,28.51666667
25,1016.3,0.62,4.83,25
24.44444444,1017,0.64,6.44,24.44444444
22.56666667,1017.33,0.71,4.1216,22.56666667
21.66666667,1017.7,0.73,3.22,21.66666667
21.11111111,1018,0.76,6.44,21.11111111
21.37222222,1018.32,0.82,6.3434,21.37222222
20,1018.1,0.84,3.22,20
18.33333333,1018.2,0.9,3.22,18.33333333
17.82777778,1018.44,0.89,3.7513,17.82777778
20,1019.1,0.84,4.83,20
22.77777778,1019.1,0.73,4.83,22.77777778
25.92222222,1019.15,0.62,7.889,25.92222222
27.77777778,1019.1,0.55,8.05,28.63888889
30,1018.9,0.51,12.88,31.21111111
30.98888889,1018.87,0.45,11.4632,31.60555556
32.22222222,1019,0.38,9.66,32.24444444
32.77777778,1018.9,0.37,11.27,32.85
32.74444444,1018.29,0.37,10.6421,32.79444444
32.77777778,1017.9,0.34,9.66,32.32777778
33.88888889,1017.4,0.35,9.66,34.08888889
32.86666667,1017.29,0.34,9.4668,32.44444444
32.77777778,1016.9,0.37,8.05,32.85
32.22222222,0,0.42,4.83,32.98333333
29.18333333,1016.97,0.53,4.6368,30.36666667
26.11111111,1017.1,0.65,3.22,26.11111111
25.55555556,1017.7,0.67,3.22,25.55555556
23.59444444,1017.77,0.79,3.1717,23.59444444
22.77777778,1018.2,0.79,3.22,22.77777778
21.66666667,1018.1,0.84,0,21.66666667
22.86666667,1017.4,0.82,9.2575,22.86666667
20,1018.1,0.9,0,20
20.55555556,1017.9,0.84,0,20.55555556
20.76111111,1017.97,0.86,6.0697,20.76111111
21.11111111,1018.2,0.87,3.22,21.11111111
23.88888889,0,0.79,8.05,23.88888889
25.95555556,1018.77,0.67,8.1627,25.95555556
27.77777778,1018.4,0.63,8.05,29.43888889
27.77777778,1018.6,0.63,17.71,29.43888889
27.93333333,1018.91,0.62,15.2306,29.58888889
28.88888889,1018.9,0.59,17.71,30.7
30,1018.7,0.55,11.27,31.88888889
32.17222222,1018.06,0.45,10.1591,33.58333333
30,1017.7,0.51,14.49,31.21111111
31.11111111,1017.4,0.55,11.27,33.87777778
31.28333333,1017.17,0.47,9.982,32.53888889
31.11111111,1016.6,0.45,12.88,31.86111111
30,1016.9,0.46,11.27,30.45555556
28.13888889,1016.99,0.54,4.0411,29.02777778
26.11111111,1017.5,0.69,9.66,26.11111111
25.55555556,1017.8,0.71,6.44,25.55555556
24.49444444,1018.18,0.71,10.4167,24.49444444
23.88888889,1017.7,0.74,11.27,23.88888889
22.77777778,1017.6,0.79,6.44,22.77777778
22.18888889,1010.76,0.8,4.7012,22.18888889
21.11111111,1016.9,0.87,6.44,21.11111111
20.55555556,1016.6,0.9,3.22,20.55555556
19.6,1016.55,0.93,6.762,19.6
20,1016.4,0.93,8.05,20
22.77777778,1016.4,0.84,3.22,22.77777778
24.87777778,1016.17,0.7,9.6439,24.87777778
27.22222222,1015.8,0.56,9.66,28.05555556
27.77777778,1015.5,0.59,8.05,29.02777778
28.93888889,1015.37,0.55,8.372,30.18333333
30,1014.9,0.43,8.05,30.05
31.11111111,1014.1,0.44,9.66,31.68888889
32.08333333,1013.44,0.41,4.8622,32.66666667
32.77777778,1012.6,0.37,8.05,32.85
32.77777778,1011.8,0.34,8.05,32.32777778
32.72777778,1011.3,0.34,2.6887,32.33888889
32.77777778,1010.8,0.32,3.22,32.01111111
32.22222222,1010.5,0.41,8.05,32.78888889
28.19444444,1010.2,0.53,4.8461,29.01111111
25,1010.2,0.64,3.22,25
23.88888889,1010.6,0.74,0,23.88888889
23.62777778,1010.76,0.76,3.9284,23.62777778
23.88888889,1010.3,0.71,11.27,23.88888889
22.77777778,1010.1,0.76,6.44,22.77777778
15.79444444,1011.8,0.89,12.3004,15.79444444
21.66666667,1009,0.84,6.44,21.66666667
20.55555556,1008.5,0.87,6.44,20.55555556
20.05555556,1008.4,0.9,5.9409,20.05555556
22.22222222,1008.3,0.81,11.27,22.22222222
22.77777778,1008.1,0.79,12.88,22.77777778
25.86666667,1007.86,0.71,14.5222,25.86666667
27.77777778,1007.2,0.63,16.1,29.43888889
30,1006.9,0.55,16.1,31.88888889
30.93888889,1006.07,0.52,23.9085,32.95555556
32.22222222,1005.5,0.45,25.76,33.60555556
32.77777778,1004.5,0.41,27.37,33.64444444
33.75,1003.69,0.4,24.9228,34.96111111
33.88888889,1002.6,0.39,28.98,34.99444444
35,1002.3,0.39,33.81,36.92222222
32.81111111,1001.69,0.41,28.175,33.74444444
22.22222222,1004.3,0.76,28.98,22.22222222
20,1005.4,0.87,25.76,20
17.48333333,1007.9,0.87,21.6223,17.48333333
17.22222222,1008.7,0.87,12.88,17.22222222
16.66666667,1009.1,0.87,14.49,16.66666667
15.69444444,1009.71,0.88,19.7869,15.69444444
15,1011.1,0.9,14.49,15
14.44444444,1011.6,0.9,14.49,14.44444444
12.6,1019.5,0.85,12.4936,12.6
13.88888889,1012.2,0.9,14.49,13.88888889
13.33333333,1013,0.9,14.49,13.33333333
13,1013.64,0.9,11.4954,13
13.88888889,1014.2,0.83,14.49,13.88888889
15,1014.7,0.83,20.93,15
17.17222222,1015.49,0.72,24.2466,17.17222222
18.88888889,1015.9,0.65,22.54,18.88888889
20,1016.1,0.61,24.15,20
21.06111111,1016.57,0.57,24.472,21.06111111
22.22222222,1016.7,0.49,17.71,22.22222222
22.22222222,1017,0.53,24.15,22.22222222
22.70555556,1017.3,0.48,23.1035,22.70555556
22.22222222,1017,0.46,20.93,22.22222222
23.88888889,1017,0.45,24.15,23.88888889
23.90555556,1017.26,0.4,19.8352,23.90555556
23.88888889,1017.2,0.38,22.54,23.88888889
22.77777778,1017.6,0.41,20.93,22.77777778
21.2,1018,0.45,11.5437,21.2
17.22222222,1018.7,0.67,3.22,17.22222222
15.55555556,1019.5,0.72,0,15.55555556
15.31111111,1019.94,0.73,6.7298,15.31111111
17.77777778,1017.7,0.93,3.22,17.77777778
17.77777778,1017.7,0.97,0,17.77777778
19.27222222,1014.22,0.91,3.3488,19.27222222
17.77777778,1017.1,0.93,3.22,17.77777778
17.77777778,1016.9,0.93,0,17.77777778
18.36666667,1017.07,0.97,6.1985,18.36666667
20,1017,0.87,0,20
22.22222222,1016.9,0.76,3.22,22.22222222
22.5,1017.07,0.8,2.2862,22.5
23.88888889,1017.3,0.69,4.83,23.88888889
25,1017.5,0.62,8.05,25
25.88888889,1017.28,0.56,8.8067,25.88888889
26.11111111,1017,0.54,11.27,26.11111111
27.22222222,1016.6,0.51,12.88,27.7
27.25555556,1015.7,0.51,8.3398,27.73333333
27.77777778,1014.6,0.49,11.27,28.12222222
27.77777778,1013.8,0.4,9.66,27.47222222
27.43333333,1013.87,0.48,8.05,27.70555556
26.11111111,1013.3,0.6,17.71,26.11111111
25,1013.6,0.64,9.66,25
22.76111111,1013.76,0.79,7.567,22.76111111
22.22222222,1013.9,0.76,8.05,22.22222222
21.66666667,1014.3,0.81,3.22,21.66666667
20.66111111,1014.24,0.87,3.3327,20.66111111
13.33333333,1020.4,0.83,0,13.33333333
12.77777778,1020.7,0.83,0,12.77777778
16.52777778,1020.91,0.71,2.737,16.52777778
11.66666667,1020.8,0.86,3.22,11.66666667
11.66666667,1021,0.86,6.44,11.66666667
12.13333333,1021.15,0.79,6.8747,12.13333333
13.88888889,1021.3,0.77,0,13.88888889
17.22222222,1021.4,0.72,0,17.22222222
20.92222222,1021.66,0.57,7.7119,20.92222222
22.77777778,1021.8,0.44,9.66,22.77777778
25,1021.6,0.36,9.66,25
25.85,1021.71,0.35,13.8943,25.85
26.11111111,1021.7,0.31,16.1,26.11111111
27.22222222,1021.4,0.29,14.49,26.52222222
27.13333333,1020.57,0.29,12.4936,26.45
27.77777778,1019.9,0.28,14.49,26.85
27.77777778,1019.7,0.27,12.88,26.81111111
27.82777778,1019.68,0.28,10.7387,26.88333333
27.22222222,1019.3,0.28,9.66,26.48333333
26.11111111,1019.2,0.34,4.83,26.11111111
23.21111111,1019.48,0.42,2.5438,23.21111111
20,1019.8,0.61,3.22,20
18.33333333,1020.5,0.73,0,18.33333333
17.86666667,1020.78,0.73,3.6386,17.86666667
18.33333333,1020.8,0.65,6.44,18.33333333
16.66666667,1020.8,0.75,3.22,16.66666667
17.74444444,1018.6,0.77,6.3434,17.74444444
13.88888889,1021,0.86,6.44,13.88888889
13.88888889,1020.8,0.83,3.22,13.88888889
14.56666667,1020.68,0.9,6.44,14.56666667
16.11111111,1020.9,0.81,0,16.11111111
18.88888889,1020.7,0.73,8.05,18.88888889
22.65555556,1020.79,0.54,8.1627,22.65555556
25,1020.7,0.47,9.66,25
27.22222222,1020.5,0.37,12.88,26.87222222
27.60555556,1020.57,0.39,12.6868,27.24444444
27.77777778,1020.4,0.33,14.49,27.07777778
28.88888889,1020,0.31,17.71,27.83888889
29.81111111,1019.71,0.3,13.9265,28.55555556
31.11111111,1018.9,0.25,16.1,29.44444444
30,1018.5,0.29,17.71,28.68333333
29.91111111,1018.42,0.29,15.4721,28.62777778
30,1017.9,0.29,16.1,28.68333333
28.88888889,1017.6,0.31,14.49,27.83888889
25.22222222,1017.84,0.47,10.948,25.22222222
22.22222222,1018,0.59,8.05,22.22222222
22.22222222,1018.4,0.59,11.27,22.22222222
21.28333333,1018.4,0.62,11.2378,21.28333333
